24.113417890828185,-0.000027066289142424482
22.989603488826077,-9.920858298817503e-6
21.86602309131929,-4.985334275564579e-6
20.742686125188907,-6.06906847533395e-6
19.61959913349009,-9.451070538790685e-6
18.496765882160254,-0.00001305176747520842
17.374187466426537,-0.000015846273911518383
16.251862418316488,-0.000017456743688581966
15.129786816619907,-0.00001787594581359464
14.007954400547035,-0.000017285626568608325
12.886356688186954,-0.00001594214248945569
11.764983100700055,-0.000014108796588419015
10.643821092985235,-0.000012019694690418303
9.522856291477598,-9.864086805297378e-6
8.402072638591015,-7.783328879358564e-6
7.28145254613411,-5.874999935324976e-6
6.160977054255555,-4.200499073535313e-6
5.040625998449043,-2.793761043513865e-6
3.92037818278291,-1.6696665389049486e-6
2.8002115589580834,-8.313710258044463e-7
1.6801034102149197,-2.7619861948588453e-7
0.5600305395456595,3.3938014758224316e-17
-0.560030539545666,3.3932615018652925e-17
-1.680103410214926,-2.7619861948588453e-7
-2.800211558958091,-8.313710257697518e-7
-3.92037818278291,-1.6696665388355597e-6
-5.040625998449048,-2.7937610434479454e-6
-6.160977054255555,-4.200499073472863e-6
-7.28145254613411,-5.874999935262526e-6
-8.402072638591028,-7.78332887926142e-6
-9.522856291477598,-9.864086805241867e-6
-10.643821092985238,-0.00001201969469037667
-11.764983100700055,-0.000014108796588377381
-12.886356688186961,-0.00001594214248934467
-14.007954400547035,-0.000017285626568552814
-15.129786816619916,-0.000017875945813677907
-16.251862418316488,-0.000017456743688637477
-17.374187466426537,-0.000015846273911490627
-18.496765882160258,-0.000013051767475263931
-19.61959913349009,-9.451070538790685e-6
-20.74268612518891,-6.06906847533395e-6
-21.86602309131929,-4.98533427562009e-6
-22.989603488826077,-9.920858298761992e-6
-24.113417890828185,-0.000027066289142396727
